seq1,seq2,similarity
"MF351863.1:195680-195775 Synechococcus phage Bellamy, complete genome FORWARD",FM207411.1:c8702-8606 Synechococcus phage S-RSM4 complete genome FORWARD,0.9584654496964398
"MF351863.1:195680-195775 Synechococcus phage Bellamy, complete genome FORWARD","KJ019156.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C2, complete genome FORWARD",0.8382659752426748
"MF351863.1:195680-195775 Synechococcus phage Bellamy, complete genome FORWARD","KU686210.1:169171-169266 Synechococcus phage S-WAM1 isolate 0810PA09, complete genome FORWARD",0.9247938651059954
"MF351863.1:195680-195775 Synechococcus phage Bellamy, complete genome FORWARD","KP211958.1:175932-176025 Cyanophage P-TIM40, complete genome FORWARD",0.8614507542043154
"MF351863.1:195680-195775 Synechococcus phage Bellamy, complete genome FORWARD","KJ019071.1:159787-159880 Synechococcus phage ACG-2014g isolate Syn7803US105, complete genome FORWARD",0.8872388546945608
"MF351863.1:195680-195775 Synechococcus phage Bellamy, complete genome FORWARD",HQ316583.1:154778-154876 Cyanophage S-SSM4 genomic sequence FORWARD,0.9752963115601722
"MF351863.1:195680-195775 Synechococcus phage Bellamy, complete genome FORWARD","KU686209.1:159627-159718 Synechococcus phage S-CAM22 isolate 1209TA19, complete genome FORWARD",0.8389093926636125
"MF351863.1:195680-195775 Synechococcus phage Bellamy, complete genome FORWARD","MN018232.1:c188281-188188 Synechococcus phage S-B43, complete genome FORWARD",0.8430031218151501
"MF351863.1:195680-195775 Synechococcus phage Bellamy, complete genome FORWARD","KJ019059.1:174288-174383 Synechococcus phage ACG-2014f isolate Syn7803C90, complete genome FORWARD",0.927132593372377
"MF351863.1:195680-195775 Synechococcus phage Bellamy, complete genome FORWARD","OQ504979.1:26117-26211 Synechococcus phage S-8S29, complete genome FORWARD",0.9319638243118661
"MF351863.1:195680-195775 Synechococcus phage Bellamy, complete genome FORWARD",HQ634175.1:c68532-68436 Cyanophage P-RSM1 genomic sequence FORWARD,0.8996133696101006
"MF351863.1:195680-195775 Synechococcus phage Bellamy, complete genome FORWARD","KF156339.1:162719-162812 Synechococcus phage S-MbCM25, complete genome FORWARD",0.9593435173712358
"MF351863.1:195680-195775 Synechococcus phage Bellamy, complete genome FORWARD","GU071108.1:162206-162301 Prochlorococcus phage Syn33, complete genome FORWARD",0.7938902800690332
"MF351863.1:195680-195775 Synechococcus phage Bellamy, complete genome FORWARD","MK867354.2:137169-137262 Synechococcus phage S-SCSM1, complete genome FORWARD",0.8996642318571549
"GU071096.1:167689-167782 Synechococcus phage S-ShM2, complete genome FORWARD","GU071096.1:167689-167782 Synechococcus phage S-ShM2, complete genome FORWARD",1.0
"GU071096.1:167689-167782 Synechococcus phage S-ShM2, complete genome FORWARD","MW117965.1:14235-14331 Synechococcus phage S-H38, complete genome FORWARD",0.7977709930079684
"GU071096.1:167689-167782 Synechococcus phage S-ShM2, complete genome FORWARD","GU071106.1:166909-167003 Synechococcus phage Syn19, complete genome FORWARD",0.9071305969409718
"GU071096.1:167689-167782 Synechococcus phage S-ShM2, complete genome FORWARD",HQ317383.1:150656-150750 Synechococcus phage S-IOM18 genomic sequence FORWARD,0.8392492783297995
"GU071096.1:167689-167782 Synechococcus phage S-ShM2, complete genome FORWARD","JN371769.1:162313-162408 Synechococcus phage metaG-MbCM1, complete genome FORWARD",0.6579393240326104
"GU071096.1:167689-167782 Synechococcus phage S-ShM2, complete genome FORWARD","MW015081.1:207241-207338 Synechococcus phage S-SRM01, complete genome FORWARD",0.9458206295505174
"GU071096.1:167689-167782 Synechococcus phage S-ShM2, complete genome FORWARD","OP053362.1:7937-8033 Cyanophage S-TIM54, complete genome FORWARD",0.8798136557923216
"GU071096.1:167689-167782 Synechococcus phage S-ShM2, complete genome FORWARD","HQ634178.1:157403-157496 Synechococcus phage S-CAM8 strain S-CAM8 06008BI06, complete genome FORWARD",0.9403203501234475
"GU071096.1:167689-167782 Synechococcus phage S-ShM2, complete genome FORWARD","KU594606.1:183014-183111 Cyanophage S-RIM32 isolate RW_108_0702, complete genome FORWARD",0.7896464990371899
"GU071096.1:167689-167782 Synechococcus phage S-ShM2, complete genome FORWARD","GU071095.1:179573-179668 Synechococcus phage S-SM2, complete genome FORWARD",0.7313789242812443
"GU071096.1:167689-167782 Synechococcus phage S-ShM2, complete genome FORWARD","KM359505.1:189481-189576 Prochlorococcus phage P-TIM68, complete genome FORWARD",0.8609477066304447
"GU071096.1:167689-167782 Synechococcus phage S-ShM2, complete genome FORWARD","KJ019054.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C85, complete genome FORWARD",0.90298481651207
"GU071096.1:167689-167782 Synechococcus phage S-ShM2, complete genome FORWARD","KF156338.1:177377-177473 Synechococcus phage S-MbCM7, complete genome FORWARD",0.8718809847244738
"GU071096.1:167689-167782 Synechococcus phage S-ShM2, complete genome FORWARD","MH412654.1:c66840-66744 Synechococcus phage S-T4, complete genome FORWARD",0.7782565246368337
"GU071096.1:167689-167782 Synechococcus phage S-ShM2, complete genome FORWARD","MH629685.1:79337-79432 Synechococcus virus S-PRM1, complete genome FORWARD",0.8744657236933501
"GU071096.1:167689-167782 Synechococcus phage S-ShM2, complete genome FORWARD","GU071101.1:169216-169312 Prochlorococcus phage P-HM1, complete genome FORWARD",0.879958933912293
"GU071096.1:167689-167782 Synechococcus phage S-ShM2, complete genome FORWARD","GU071105.1:181614-181709 Prochlorococcus phage Syn1, complete genome FORWARD",0.9319089357936506
"GU071096.1:167689-167782 Synechococcus phage S-ShM2, complete genome FORWARD","OQ504981.1:61922-62016 Synechococcus phage S-RS29, complete genome FORWARD",0.8399246023359181
"GU071096.1:167689-167782 Synechococcus phage S-ShM2, complete genome FORWARD",HQ634177.1:c104331-104238 Synechococcus phage S-CAM1 genomic sequence FORWARD,0.9127706974315056
"GU071096.1:167689-167782 Synechococcus phage S-ShM2, complete genome FORWARD","OP917831.1:118682-118778 Synechococcus phage S-M1, complete genome FORWARD",0.8135341313175626
"GU071096.1:167689-167782 Synechococcus phage S-ShM2, complete genome FORWARD",FM207411.1:c8702-8606 Synechococcus phage S-RSM4 complete genome FORWARD,0.8361824307656779
"GU071096.1:167689-167782 Synechococcus phage S-ShM2, complete genome FORWARD","KJ019156.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C2, complete genome FORWARD",0.90298481651207
"GU071096.1:167689-167782 Synechococcus phage S-ShM2, complete genome FORWARD","KU686210.1:169171-169266 Synechococcus phage S-WAM1 isolate 0810PA09, complete genome FORWARD",0.7167626559275336
"GU071096.1:167689-167782 Synechococcus phage S-ShM2, complete genome FORWARD","KP211958.1:175932-176025 Cyanophage P-TIM40, complete genome FORWARD",0.90454129039541
"GU071096.1:167689-167782 Synechococcus phage S-ShM2, complete genome FORWARD","KJ019071.1:159787-159880 Synechococcus phage ACG-2014g isolate Syn7803US105, complete genome FORWARD",0.9403203501234475
"GU071096.1:167689-167782 Synechococcus phage S-ShM2, complete genome FORWARD",HQ316583.1:154778-154876 Cyanophage S-SSM4 genomic sequence FORWARD,0.8250428651258895
"GU071096.1:167689-167782 Synechococcus phage S-ShM2, complete genome FORWARD","KU686209.1:159627-159718 Synechococcus phage S-CAM22 isolate 1209TA19, complete genome FORWARD",0.8961692940665961
"GU071096.1:167689-167782 Synechococcus phage S-ShM2, complete genome FORWARD","MN018232.1:c188281-188188 Synechococcus phage S-B43, complete genome FORWARD",0.8149077623847498
"GU071096.1:167689-167782 Synechococcus phage S-ShM2, complete genome FORWARD","KJ019059.1:174288-174383 Synechococcus phage ACG-2014f isolate Syn7803C90, complete genome FORWARD",0.903950258260738
"GU071096.1:167689-167782 Synechococcus phage S-ShM2, complete genome FORWARD","OQ504979.1:26117-26211 Synechococcus phage S-8S29, complete genome FORWARD",0.8399246023359181
"GU071096.1:167689-167782 Synechococcus phage S-ShM2, complete genome FORWARD",HQ634175.1:c68532-68436 Cyanophage P-RSM1 genomic sequence FORWARD,0.8420426666579918
"GU071096.1:167689-167782 Synechococcus phage S-ShM2, complete genome FORWARD","KF156339.1:162719-162812 Synechococcus phage S-MbCM25, complete genome FORWARD",0.9280558769705128
"GU071096.1:167689-167782 Synechococcus phage S-ShM2, complete genome FORWARD","GU071108.1:162206-162301 Prochlorococcus phage Syn33, complete genome FORWARD",0.9610962264582072
"GU071096.1:167689-167782 Synechococcus phage S-ShM2, complete genome FORWARD","MK867354.2:137169-137262 Synechococcus phage S-SCSM1, complete genome FORWARD",0.7754227816241538
"MW117965.1:14235-14331 Synechococcus phage S-H38, complete genome FORWARD","MW117965.1:14235-14331 Synechococcus phage S-H38, complete genome FORWARD",1.0
"MW117965.1:14235-14331 Synechococcus phage S-H38, complete genome FORWARD","GU071106.1:166909-167003 Synechococcus phage Syn19, complete genome FORWARD",0.8943510227548896
"MW117965.1:14235-14331 Synechococcus phage S-H38, complete genome FORWARD",HQ317383.1:150656-150750 Synechococcus phage S-IOM18 genomic sequence FORWARD,0.9494911698412193
"MW117965.1:14235-14331 Synechococcus phage S-H38, complete genome FORWARD","JN371769.1:162313-162408 Synechococcus phage metaG-MbCM1, complete genome FORWARD",0.9416772095311495
"MW117965.1:14235-14331 Synechococcus phage S-H38, complete genome FORWARD","MW015081.1:207241-207338 Synechococcus phage S-SRM01, complete genome FORWARD",0.8804588798106554
"MW117965.1:14235-14331 Synechococcus phage S-H38, complete genome FORWARD","OP053362.1:7937-8033 Cyanophage S-TIM54, complete genome FORWARD",0.7209826992138095
"MW117965.1:14235-14331 Synechococcus phage S-H38, complete genome FORWARD","HQ634178.1:157403-157496 Synechococcus phage S-CAM8 strain S-CAM8 06008BI06, complete genome FORWARD",0.8727704539510042
"MW117965.1:14235-14331 Synechococcus phage S-H38, complete genome FORWARD","KU594606.1:183014-183111 Cyanophage S-RIM32 isolate RW_108_0702, complete genome FORWARD",0.8748290944859941
"MW117965.1:14235-14331 Synechococcus phage S-H38, complete genome FORWARD","GU071095.1:179573-179668 Synechococcus phage S-SM2, complete genome FORWARD",0.9280308568975799
"MW117965.1:14235-14331 Synechococcus phage S-H38, complete genome FORWARD","KM359505.1:189481-189576 Prochlorococcus phage P-TIM68, complete genome FORWARD",0.9003284561660266
"MW117965.1:14235-14331 Synechococcus phage S-H38, complete genome FORWARD","KJ019054.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C85, complete genome FORWARD",0.8192057992547179
"MW117965.1:14235-14331 Synechococcus phage S-H38, complete genome FORWARD","KF156338.1:177377-177473 Synechococcus phage S-MbCM7, complete genome FORWARD",0.9669134197813112
"MW117965.1:14235-14331 Synechococcus phage S-H38, complete genome FORWARD","MH412654.1:c66840-66744 Synechococcus phage S-T4, complete genome FORWARD",0.9763656760833124
"MW117965.1:14235-14331 Synechococcus phage S-H38, complete genome FORWARD","MH629685.1:79337-79432 Synechococcus virus S-PRM1, complete genome FORWARD",0.9015836269407246
"MW117965.1:14235-14331 Synechococcus phage S-H38, complete genome FORWARD","GU071101.1:169216-169312 Prochlorococcus phage P-HM1, complete genome FORWARD",0.9462519317207945
"MW117965.1:14235-14331 Synechococcus phage S-H38, complete genome FORWARD","GU071105.1:181614-181709 Prochlorococcus phage Syn1, complete genome FORWARD",0.7259568898548036
"MW117965.1:14235-14331 Synechococcus phage S-H38, complete genome FORWARD","OQ504981.1:61922-62016 Synechococcus phage S-RS29, complete genome FORWARD",0.9369494827274888
"MW117965.1:14235-14331 Synechococcus phage S-H38, complete genome FORWARD",HQ634177.1:c104331-104238 Synechococcus phage S-CAM1 genomic sequence FORWARD,0.8695684607315433
"MW117965.1:14235-14331 Synechococcus phage S-H38, complete genome FORWARD","OP917831.1:118682-118778 Synechococcus phage S-M1, complete genome FORWARD",0.8140188909778565
"MW117965.1:14235-14331 Synechococcus phage S-H38, complete genome FORWARD",FM207411.1:c8702-8606 Synechococcus phage S-RSM4 complete genome FORWARD,0.9416975825451217
"MW117965.1:14235-14331 Synechococcus phage S-H38, complete genome FORWARD","KJ019156.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C2, complete genome FORWARD",0.8192057992547179
"MW117965.1:14235-14331 Synechococcus phage S-H38, complete genome FORWARD","KU686210.1:169171-169266 Synechococcus phage S-WAM1 isolate 0810PA09, complete genome FORWARD",0.9433901374246405
"MW117965.1:14235-14331 Synechococcus phage S-H38, complete genome FORWARD","KP211958.1:175932-176025 Cyanophage P-TIM40, complete genome FORWARD",0.8185018923175925
"MW117965.1:14235-14331 Synechococcus phage S-H38, complete genome FORWARD","KJ019071.1:159787-159880 Synechococcus phage ACG-2014g isolate Syn7803US105, complete genome FORWARD",0.8727704539510042
"MW117965.1:14235-14331 Synechococcus phage S-H38, complete genome FORWARD",HQ316583.1:154778-154876 Cyanophage S-SSM4 genomic sequence FORWARD,0.9565031218296014
"MW117965.1:14235-14331 Synechococcus phage S-H38, complete genome FORWARD","KU686209.1:159627-159718 Synechococcus phage S-CAM22 isolate 1209TA19, complete genome FORWARD",0.8117529139299086
"MW117965.1:14235-14331 Synechococcus phage S-H38, complete genome FORWARD","MN018232.1:c188281-188188 Synechococcus phage S-B43, complete genome FORWARD",0.8185873285227132
"MW117965.1:14235-14331 Synechococcus phage S-H38, complete genome FORWARD","KJ019059.1:174288-174383 Synechococcus phage ACG-2014f isolate Syn7803C90, complete genome FORWARD",0.8829931512464463
"MW117965.1:14235-14331 Synechococcus phage S-H38, complete genome FORWARD","OQ504979.1:26117-26211 Synechococcus phage S-8S29, complete genome FORWARD",0.9369494827274888
"MW117965.1:14235-14331 Synechococcus phage S-H38, complete genome FORWARD",HQ634175.1:c68532-68436 Cyanophage P-RSM1 genomic sequence FORWARD,0.9091243365672573
"MW117965.1:14235-14331 Synechococcus phage S-H38, complete genome FORWARD","KF156339.1:162719-162812 Synechococcus phage S-MbCM25, complete genome FORWARD",0.9504392286455533
"MW117965.1:14235-14331 Synechococcus phage S-H38, complete genome FORWARD","GU071108.1:162206-162301 Prochlorococcus phage Syn33, complete genome FORWARD",0.7842756440803905
"MW117965.1:14235-14331 Synechococcus phage S-H38, complete genome FORWARD","MK867354.2:137169-137262 Synechococcus phage S-SCSM1, complete genome FORWARD",0.9045057745452556
"GU071106.1:166909-167003 Synechococcus phage Syn19, complete genome FORWARD","GU071106.1:166909-167003 Synechococcus phage Syn19, complete genome FORWARD",1.0
"GU071106.1:166909-167003 Synechococcus phage Syn19, complete genome FORWARD",HQ317383.1:150656-150750 Synechococcus phage S-IOM18 genomic sequence FORWARD,0.9571714412662586
"GU071106.1:166909-167003 Synechococcus phage Syn19, complete genome FORWARD","JN371769.1:162313-162408 Synechococcus phage metaG-MbCM1, complete genome FORWARD",0.7764562576007674
"GU071106.1:166909-167003 Synechococcus phage Syn19, complete genome FORWARD","MW015081.1:207241-207338 Synechococcus phage S-SRM01, complete genome FORWARD",0.9096536527640441
"GU071106.1:166909-167003 Synechococcus phage Syn19, complete genome FORWARD","OP053362.1:7937-8033 Cyanophage S-TIM54, complete genome FORWARD",0.910479960422291
"GU071106.1:166909-167003 Synechococcus phage Syn19, complete genome FORWARD","HQ634178.1:157403-157496 Synechococcus phage S-CAM8 strain S-CAM8 06008BI06, complete genome FORWARD",0.9655025123101466
"GU071106.1:166909-167003 Synechococcus phage Syn19, complete genome FORWARD","KU594606.1:183014-183111 Cyanophage S-RIM32 isolate RW_108_0702, complete genome FORWARD",0.8469426749853353
"GU071106.1:166909-167003 Synechococcus phage Syn19, complete genome FORWARD","GU071095.1:179573-179668 Synechococcus phage S-SM2, complete genome FORWARD",0.8768539550668665
"GU071106.1:166909-167003 Synechococcus phage Syn19, complete genome FORWARD","KM359505.1:189481-189576 Prochlorococcus phage P-TIM68, complete genome FORWARD",0.9779155451611485
"GU071106.1:166909-167003 Synechococcus phage Syn19, complete genome FORWARD","KJ019054.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C85, complete genome FORWARD",0.962373046847922
"GU071106.1:166909-167003 Synechococcus phage Syn19, complete genome FORWARD","KF156338.1:177377-177473 Synechococcus phage S-MbCM7, complete genome FORWARD",0.9679710535872693
"GU071106.1:166909-167003 Synechococcus phage Syn19, complete genome FORWARD","MH412654.1:c66840-66744 Synechococcus phage S-T4, complete genome FORWARD",0.8711119714537181
"GU071106.1:166909-167003 Synechococcus phage Syn19, complete genome FORWARD","MH629685.1:79337-79432 Synechococcus virus S-PRM1, complete genome FORWARD",0.9373025164996819
"GU071106.1:166909-167003 Synechococcus phage Syn19, complete genome FORWARD","GU071101.1:169216-169312 Prochlorococcus phage P-HM1, complete genome FORWARD",0.9529968985715223
"GU071106.1:166909-167003 Synechococcus phage Syn19, complete genome FORWARD","GU071105.1:181614-181709 Prochlorococcus phage Syn1, complete genome FORWARD",0.921642547297309
"GU071106.1:166909-167003 Synechococcus phage Syn19, complete genome FORWARD","OQ504981.1:61922-62016 Synechococcus phage S-RS29, complete genome FORWARD",0.9680233028527758
"GU071106.1:166909-167003 Synechococcus phage Syn19, complete genome FORWARD",HQ634177.1:c104331-104238 Synechococcus phage S-CAM1 genomic sequence FORWARD,0.9923265932122706
"GU071106.1:166909-167003 Synechococcus phage Syn19, complete genome FORWARD","OP917831.1:118682-118778 Synechococcus phage S-M1, complete genome FORWARD",0.783658395186252
"GU071106.1:166909-167003 Synechococcus phage Syn19, complete genome FORWARD",FM207411.1:c8702-8606 Synechococcus phage S-RSM4 complete genome FORWARD,0.9032603177715851
"GU071106.1:166909-167003 Synechococcus phage Syn19, complete genome FORWARD","KJ019156.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C2, complete genome FORWARD",0.962373046847922
"GU071106.1:166909-167003 Synechococcus phage Syn19, complete genome FORWARD","KU686210.1:169171-169266 Synechococcus phage S-WAM1 isolate 0810PA09, complete genome FORWARD",0.8330813822368677
"GU071106.1:166909-167003 Synechococcus phage Syn19, complete genome FORWARD","KP211958.1:175932-176025 Cyanophage P-TIM40, complete genome FORWARD",0.8446708615322557
"GU071106.1:166909-167003 Synechococcus phage Syn19, complete genome FORWARD","KJ019071.1:159787-159880 Synechococcus phage ACG-2014g isolate Syn7803US105, complete genome FORWARD",0.9655025123101466
"GU071106.1:166909-167003 Synechococcus phage Syn19, complete genome FORWARD",HQ316583.1:154778-154876 Cyanophage S-SSM4 genomic sequence FORWARD,0.9407740326316898
"GU071106.1:166909-167003 Synechococcus phage Syn19, complete genome FORWARD","KU686209.1:159627-159718 Synechococcus phage S-CAM22 isolate 1209TA19, complete genome FORWARD",0.9505564954398064
"GU071106.1:166909-167003 Synechococcus phage Syn19, complete genome FORWARD","MN018232.1:c188281-188188 Synechococcus phage S-B43, complete genome FORWARD",0.9612672056338415
"GU071106.1:166909-167003 Synechococcus phage Syn19, complete genome FORWARD","KJ019059.1:174288-174383 Synechococcus phage ACG-2014f isolate Syn7803C90, complete genome FORWARD",0.9717862193311023
"GU071106.1:166909-167003 Synechococcus phage Syn19, complete genome FORWARD","OQ504979.1:26117-26211 Synechococcus phage S-8S29, complete genome FORWARD",0.9680233028527758
"GU071106.1:166909-167003 Synechococcus phage Syn19, complete genome FORWARD",HQ634175.1:c68532-68436 Cyanophage P-RSM1 genomic sequence FORWARD,0.9628175665819063
"GU071106.1:166909-167003 Synechococcus phage Syn19, complete genome FORWARD","KF156339.1:162719-162812 Synechococcus phage S-MbCM25, complete genome FORWARD",0.9442188011648198
"GU071106.1:166909-167003 Synechococcus phage Syn19, complete genome FORWARD","GU071108.1:162206-162301 Prochlorococcus phage Syn33, complete genome FORWARD",0.930142430592585
"GU071106.1:166909-167003 Synechococcus phage Syn19, complete genome FORWARD","MK867354.2:137169-137262 Synechococcus phage S-SCSM1, complete genome FORWARD",0.9479704074104975
HQ317383.1:150656-150750 Synechococcus phage S-IOM18 genomic sequence FORWARD,HQ317383.1:150656-150750 Synechococcus phage S-IOM18 genomic sequence FORWARD,1.0
HQ317383.1:150656-150750 Synechococcus phage S-IOM18 genomic sequence FORWARD,"JN371769.1:162313-162408 Synechococcus phage metaG-MbCM1, complete genome FORWARD",0.8682487830919237
HQ317383.1:150656-150750 Synechococcus phage S-IOM18 genomic sequence FORWARD,"MW015081.1:207241-207338 Synechococcus phage S-SRM01, complete genome FORWARD",0.8669235773588374
HQ317383.1:150656-150750 Synechococcus phage S-IOM18 genomic sequence FORWARD,"OP053362.1:7937-8033 Cyanophage S-TIM54, complete genome FORWARD",0.7777181935697977
HQ317383.1:150656-150750 Synechococcus phage S-IOM18 genomic sequence FORWARD,"HQ634178.1:157403-157496 Synechococcus phage S-CAM8 strain S-CAM8 06008BI06, complete genome FORWARD",0.9263736464544875
HQ317383.1:150656-150750 Synechococcus phage S-IOM18 genomic sequence FORWARD,"KU594606.1:183014-183111 Cyanophage S-RIM32 isolate RW_108_0702, complete genome FORWARD",0.8913540030075008
HQ317383.1:150656-150750 Synechococcus phage S-IOM18 genomic sequence FORWARD,"GU071095.1:179573-179668 Synechococcus phage S-SM2, complete genome FORWARD",0.9274304620754505
HQ317383.1:150656-150750 Synechococcus phage S-IOM18 genomic sequence FORWARD,"KM359505.1:189481-189576 Prochlorococcus phage P-TIM68, complete genome FORWARD",0.9699805141742207
HQ317383.1:150656-150750 Synechococcus phage S-IOM18 genomic sequence FORWARD,"KJ019054.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C85, complete genome FORWARD",0.9098929702111975
HQ317383.1:150656-150750 Synechococcus phage S-IOM18 genomic sequence FORWARD,"KF156338.1:177377-177473 Synechococcus phage S-MbCM7, complete genome FORWARD",0.9848221053432884
HQ317383.1:150656-150750 Synechococcus phage S-IOM18 genomic sequence FORWARD,"MH412654.1:c66840-66744 Synechococcus phage S-T4, complete genome FORWARD",0.920796389887328
HQ317383.1:150656-150750 Synechococcus phage S-IOM18 genomic sequence FORWARD,"MH629685.1:79337-79432 Synechococcus virus S-PRM1, complete genome FORWARD",0.9200753981340668
HQ317383.1:150656-150750 Synechococcus phage S-IOM18 genomic sequence FORWARD,"GU071101.1:169216-169312 Prochlorococcus phage P-HM1, complete genome FORWARD",0.9619858026365995
HQ317383.1:150656-150750 Synechococcus phage S-IOM18 genomic sequence FORWARD,"GU071105.1:181614-181709 Prochlorococcus phage Syn1, complete genome FORWARD",0.8241883484943516
HQ317383.1:150656-150750 Synechococcus phage S-IOM18 genomic sequence FORWARD,"OQ504981.1:61922-62016 Synechococcus phage S-RS29, complete genome FORWARD",0.9957526148208459
HQ317383.1:150656-150750 Synechococcus phage S-IOM18 genomic sequence FORWARD,HQ634177.1:c104331-104238 Synechococcus phage S-CAM1 genomic sequence FORWARD,0.9478866279560398
HQ317383.1:150656-150750 Synechococcus phage S-IOM18 genomic sequence FORWARD,"OP917831.1:118682-118778 Synechococcus phage S-M1, complete genome FORWARD",0.8475279135363586
HQ317383.1:150656-150750 Synechococcus phage S-IOM18 genomic sequence FORWARD,FM207411.1:c8702-8606 Synechococcus phage S-RSM4 complete genome FORWARD,0.9398465047372996
HQ317383.1:150656-150750 Synechococcus phage S-IOM18 genomic sequence FORWARD,"KJ019156.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C2, complete genome FORWARD",0.9098929702111975
HQ317383.1:150656-150750 Synechococcus phage S-IOM18 genomic sequence FORWARD,"KU686210.1:169171-169266 Synechococcus phage S-WAM1 isolate 0810PA09, complete genome FORWARD",0.9167812514644074
HQ317383.1:150656-150750 Synechococcus phage S-IOM18 genomic sequence FORWARD,"KP211958.1:175932-176025 Cyanophage P-TIM40, complete genome FORWARD",0.7691344090841671
HQ317383.1:150656-150750 Synechococcus phage S-IOM18 genomic sequence FORWARD,"KJ019071.1:159787-159880 Synechococcus phage ACG-2014g isolate Syn7803US105, complete genome FORWARD",0.9263736464544875
HQ317383.1:150656-150750 Synechococcus phage S-IOM18 genomic sequence FORWARD,HQ316583.1:154778-154876 Cyanophage S-SSM4 genomic sequence FORWARD,0.9633264152311651
HQ317383.1:150656-150750 Synechococcus phage S-IOM18 genomic sequence FORWARD,"KU686209.1:159627-159718 Synechococcus phage S-CAM22 isolate 1209TA19, complete genome FORWARD",0.8520164397348163
HQ317383.1:150656-150750 Synechococcus phage S-IOM18 genomic sequence FORWARD,"MN018232.1:c188281-188188 Synechococcus phage S-B43, complete genome FORWARD",0.9160836881834662
HQ317383.1:150656-150750 Synechococcus phage S-IOM18 genomic sequence FORWARD,"KJ019059.1:174288-174383 Synechococcus phage ACG-2014f isolate Syn7803C90, complete genome FORWARD",0.9150988120685413
HQ317383.1:150656-150750 Synechococcus phage S-IOM18 genomic sequence FORWARD,"OQ504979.1:26117-26211 Synechococcus phage S-8S29, complete genome FORWARD",0.9957526148208459
HQ317383.1:150656-150750 Synechococcus phage S-IOM18 genomic sequence FORWARD,HQ634175.1:c68532-68436 Cyanophage P-RSM1 genomic sequence FORWARD,0.9873448832618661
HQ317383.1:150656-150750 Synechococcus phage S-IOM18 genomic sequence FORWARD,"KF156339.1:162719-162812 Synechococcus phage S-MbCM25, complete genome FORWARD",0.9396290074018583
HQ317383.1:150656-150750 Synechococcus phage S-IOM18 genomic sequence FORWARD,"GU071108.1:162206-162301 Prochlorococcus phage Syn33, complete genome FORWARD",0.8888649537130967
HQ317383.1:150656-150750 Synechococcus phage S-IOM18 genomic sequence FORWARD,"MK867354.2:137169-137262 Synechococcus phage S-SCSM1, complete genome FORWARD",0.9633682380675582
"JN371769.1:162313-162408 Synechococcus phage metaG-MbCM1, complete genome FORWARD","JN371769.1:162313-162408 Synechococcus phage metaG-MbCM1, complete genome FORWARD",1.0
"JN371769.1:162313-162408 Synechococcus phage metaG-MbCM1, complete genome FORWARD","MW015081.1:207241-207338 Synechococcus phage S-SRM01, complete genome FORWARD",0.7212708396454559
"JN371769.1:162313-162408 Synechococcus phage metaG-MbCM1, complete genome FORWARD","OP053362.1:7937-8033 Cyanophage S-TIM54, complete genome FORWARD",0.5743359500728805
"JN371769.1:162313-162408 Synechococcus phage metaG-MbCM1, complete genome FORWARD","HQ634178.1:157403-157496 Synechococcus phage S-CAM8 strain S-CAM8 06008BI06, complete genome FORWARD",0.7167854872791939
"JN371769.1:162313-162408 Synechococcus phage metaG-MbCM1, complete genome FORWARD","KU594606.1:183014-183111 Cyanophage S-RIM32 isolate RW_108_0702, complete genome FORWARD",0.891749987091855
"JN371769.1:162313-162408 Synechococcus phage metaG-MbCM1, complete genome FORWARD","GU071095.1:179573-179668 Synechococcus phage S-SM2, complete genome FORWARD",0.9480223985445777
"JN371769.1:162313-162408 Synechococcus phage metaG-MbCM1, complete genome FORWARD","KM359505.1:189481-189576 Prochlorococcus phage P-TIM68, complete genome FORWARD",0.8318375098311287
"JN371769.1:162313-162408 Synechococcus phage metaG-MbCM1, complete genome FORWARD","KJ019054.1:177668-177763 Synechococcus phage ACG-2014e isolate Syn7803C85, complete genome FORWARD",0.650801484535133
"JN371769.1:162313-162408 Synechococcus phage metaG-MbCM1, complete genome FORWARD","KF156338.1:177377-177473 Synechococcus phage S-MbCM7, complete genome FORWARD",0.8978824753753177
"JN371769.1:162313-162408 Synechococcus phage metaG-MbCM1, complete genome FORWARD","MH412654.1:c66840-66744 Synechococcus phage S-T4, complete genome FORWARD",0.8691698490343369
"JN371769.1:162313-162408 Synechococcus phage metaG-MbCM1, complete genome FORWARD","MH629685.1:79337-79432 Synechococcus virus S-PRM1, complete genome FORWARD",0.8360241188912721
"JN371769.1:162313-162408 Synechococcus phage metaG-MbCM1, complete genome FORWARD","GU071101.1:169216-169312 Prochlorococcus phage P-HM1, complete genome FORWARD",0.8797944806536133
"JN371769.1:162313-162408 Synechococcus phage metaG-MbCM1, complete genome FORWARD","GU071105.1:181614-181709 Prochlorococcus phage Syn1, complete genome FORWARD",0.5509972710305786
